#options: 720x406 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=13 lookahead_threads=3 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=2517 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:0 out:0 type:I dur:2 cpbdur:2 q:23.12 aq:15.90 tex:307485 mv:41002 misc:145 imb:1170 pmb:0 smb:0 d:- ref:;
in:21 out:23 type:b dur:2 cpbdur:2 q:20.53 aq:20.48 tex:2106 mv:1169 misc:1021 imb:0 pmb:311 smb:859 d:- ref:0 ;
in:23 out:24 type:b dur:2 cpbdur:2 q:19.54 aq:20.33 tex:10473 mv:3108 misc:1139 imb:3 pmb:400 smb:767 d:- ref:0 ;
in:28 out:25 type:P dur:2 cpbdur:2 q:17.82 aq:13.54 tex:146453 mv:6090 misc:497 imb:44 pmb:1055 smb:71 d:- ref:0 ;
in:26 out:26 type:B dur:2 cpbdur:2 q:18.43 aq:16.48 tex:37161 mv:5688 misc:1143 imb:6 pmb:740 smb:424 d:- ref:0 ;
in:25 out:27 type:b dur:2 cpbdur:2 q:18.74 aq:18.75 tex:4322 mv:1627 misc:1099 imb:1 pmb:392 smb:777 d:- ref:0 ;
in:27 out:28 type:b dur:2 cpbdur:2 q:18.13 aq:18.41 tex:14671 mv:2754 misc:1127 imb:1 pmb:418 smb:751 d:- ref:0 ;
in:30 out:29 type:P dur:2 cpbdur:2 q:15.87 aq:12.61 tex:159951 mv:5372 misc:525 imb:22 pmb:1073 smb:75 d:- ref:0 ;
in:29 out:30 type:b dur:2 cpbdur:2 q:16.85 aq:17.35 tex:23970 mv:3259 misc:1139 imb:0 pmb:513 smb:657 d:- ref:0 ;
in:34 out:31 type:P dur:2 cpbdur:2 q:14.95 aq:10.70 tex:503345 mv:8021 misc:186 imb:1027 pmb:143 smb:0 d:- ref:0 ;
in:32 out:32 type:B dur:2 cpbdur:2 q:15.41 aq:14.50 tex:77168 mv:2879 misc:953 imb:13 pmb:884 smb:273 d:- ref:0 ;
in:31 out:33 type:b dur:2 cpbdur:2 q:15.64 aq:15.36 tex:8865 mv:1269 misc:1130 imb:0 pmb:404 smb:766 d:- ref:0 ;
in:33 out:34 type:b dur:2 cpbdur:2 q:15.18 aq:14.73 tex:69956 mv:5401 misc:923 imb:15 pmb:882 smb:273 d:- ref:0 ;
in:38 out:35 type:P dur:2 cpbdur:2 q:16.53 aq:13.08 tex:225203 mv:11087 misc:350 imb:238 pmb:889 smb:43 d:- ref:0 ;
in:36 out:36 type:B dur:2 cpbdur:2 q:15.74 aq:12.85 tex:117620 mv:10968 misc:652 imb:16 pmb:1029 smb:125 d:- ref:0 ;
in:35 out:37 type:b dur:2 cpbdur:2 q:15.34 aq:14.80 tex:9802 mv:1542 misc:1064 imb:0 pmb:375 smb:795 d:- ref:0 ;
in:37 out:38 type:b dur:2 cpbdur:2 q:16.14 aq:15.46 tex:69603 mv:10639 misc:838 imb:19 pmb:853 smb:298 d:- ref:0 ;
in:40 out:39 type:P dur:2 cpbdur:2 q:16.31 aq:12.10 tex:246828 mv:11789 misc:239 imb:234 pmb:929 smb:7 d:- ref:0 ;
in:39 out:40 type:b dur:2 cpbdur:2 q:16.42 aq:15.76 tex:67588 mv:12165 misc:783 imb:24 pmb:884 smb:262 d:- ref:0 ;
in:44 out:41 type:P dur:2 cpbdur:2 q:16.13 aq:12.34 tex:294321 mv:11840 misc:223 imb:517 pmb:646 smb:7 d:- ref:0 ;
in:42 out:42 type:B dur:2 cpbdur:2 q:16.22 aq:14.58 tex:112937 mv:14510 misc:489 imb:78 pmb:1031 smb:61 d:- ref:0 ;
in:41 out:43 type:b dur:2 cpbdur:2 q:16.26 aq:13.97 tex:5792 mv:954 misc:918 imb:2 pmb:245 smb:923 d:- ref:0 ;
in:43 out:44 type:b dur:2 cpbdur:2 q:16.18 aq:14.91 tex:98593 mv:15223 misc:648 imb:42 pmb:976 smb:152 d:- ref:0 ;
in:48 out:45 type:P dur:2 cpbdur:2 q:17.50 aq:14.13 tex:215225 mv:12447 misc:224 imb:440 pmb:721 smb:9 d:- ref:0 ;
in:46 out:46 type:B dur:2 cpbdur:2 q:16.81 aq:13.47 tex:134630 mv:14656 misc:514 imb:91 pmb:995 smb:84 d:- ref:0 ;
in:45 out:47 type:b dur:2 cpbdur:2 q:16.47 aq:15.14 tex:7633 mv:1443 misc:956 imb:1 pmb:296 smb:873 d:- ref:0 ;
in:47 out:48 type:b dur:2 cpbdur:2 q:17.16 aq:16.00 tex:76319 mv:14673 misc:664 imb:89 pmb:935 smb:146 d:- ref:0 ;
in:50 out:49 type:P dur:2 cpbdur:2 q:17.57 aq:13.07 tex:228317 mv:12389 misc:254 imb:343 pmb:820 smb:7 d:- ref:0 ;
in:49 out:50 type:b dur:2 cpbdur:2 q:17.53 aq:16.28 tex:69296 mv:13816 misc:744 imb:68 pmb:899 smb:203 d:- ref:0 ;
in:51 out:51 type:P dur:2 cpbdur:2 q:17.59 aq:13.60 tex:20762 mv:1379 misc:1155 imb:13 pmb:382 smb:775 d:- ref:0 ;
in:54 out:52 type:P dur:2 cpbdur:2 q:17.84 aq:13.18 tex:241186 mv:11929 misc:269 imb:406 pmb:750 smb:14 d:- ref:0 ;
in:52 out:53 type:B dur:2 cpbdur:2 q:17.67 aq:15.77 tex:93164 mv:15786 misc:538 imb:168 pmb:912 smb:90 d:- ref:0 ;
in:53 out:54 type:b dur:2 cpbdur:2 q:17.76 aq:16.67 tex:59243 mv:11867 misc:850 imb:77 pmb:836 smb:257 d:- ref:0 ;
in:58 out:55 type:P dur:2 cpbdur:2 q:18.53 aq:13.99 tex:175635 mv:11555 misc:354 imb:234 pmb:899 smb:37 d:- ref:0 ;
in:56 out:56 type:B dur:2 cpbdur:2 q:18.19 aq:14.78 tex:67797 mv:12132 misc:775 imb:42 pmb:957 smb:171 d:- ref:0 ;
in:55 out:57 type:b dur:2 cpbdur:2 q:18.02 aq:17.08 tex:8367 mv:2299 misc:1006 imb:4 pmb:385 smb:781 d:- ref:0 ;
in:57 out:58 type:b dur:2 cpbdur:2 q:18.36 aq:17.67 tex:27650 mv:9015 misc:1063 imb:24 pmb:767 smb:379 d:- ref:0 ;
in:60 out:59 type:P dur:2 cpbdur:2 q:18.79 aq:14.02 tex:137575 mv:9821 misc:356 imb:161 pmb:978 smb:31 d:- ref:0 ;
in:59 out:60 type:b dur:2 cpbdur:2 q:18.66 aq:17.55 tex:23104 mv:7218 misc:1094 imb:28 pmb:667 smb:475 d:- ref:0 ;
in:64 out:61 type:P dur:2 cpbdur:2 q:18.70 aq:14.51 tex:149103 mv:10638 misc:291 imb:246 pmb:902 smb:22 d:- ref:0 ;
in:62 out:62 type:B dur:2 cpbdur:2 q:18.74 aq:16.47 tex:39837 mv:9887 misc:996 imb:59 pmb:837 smb:274 d:- ref:0 ;
in:61 out:63 type:b dur:2 cpbdur:2 q:18.77 aq:16.46 tex:5814 mv:1854 misc:948 imb:11 pmb:327 smb:832 d:- ref:0 ;
in:63 out:64 type:b dur:2 cpbdur:2 q:18.72 aq:17.73 tex:31495 mv:8614 misc:1043 imb:53 pmb:753 smb:364 d:- ref:0 ;
in:67 out:65 type:P dur:2 cpbdur:2 q:19.06 aq:15.16 tex:153353 mv:11649 misc:182 imb:292 pmb:875 smb:3 d:- ref:0 ;
in:65 out:66 type:B dur:2 cpbdur:2 q:18.82 aq:16.33 tex:52304 mv:11543 misc:737 imb:63 pmb:965 smb:142 d:- ref:0 ;
in:66 out:67 type:b dur:2 cpbdur:2 q:18.94 aq:16.85 tex:11017 mv:3397 misc:1090 imb:39 pmb:487 smb:644 d:- ref:0 ;
in:70 out:68 type:P dur:2 cpbdur:2 q:19.25 aq:14.62 tex:166925 mv:11364 misc:191 imb:263 pmb:905 smb:2 d:- ref:0 ;
in:68 out:69 type:B dur:2 cpbdur:2 q:19.13 aq:17.45 tex:41945 mv:11825 misc:742 imb:72 pmb:961 smb:137 d:- ref:0 ;
in:69 out:70 type:b dur:2 cpbdur:2 q:19.19 aq:18.32 tex:22367 mv:7957 misc:1140 imb:44 pmb:697 smb:429 d:- ref:0 ;
in:74 out:71 type:P dur:2 cpbdur:2 q:19.07 aq:14.96 tex:156338 mv:11634 misc:180 imb:271 pmb:899 smb:0 d:- ref:0 ;
in:72 out:72 type:B dur:2 cpbdur:2 q:19.16 aq:17.34 tex:41937 mv:11027 misc:924 imb:65 pmb:839 smb:266 d:- ref:0 ;
in:71 out:73 type:b dur:2 cpbdur:2 q:19.21 aq:17.71 tex:4225 mv:1364 misc:1083 imb:9 pmb:313 smb:848 d:- ref:0 ;
in:73 out:74 type:b dur:2 cpbdur:2 q:19.12 aq:18.40 tex:29124 mv:9465 misc:1019 imb:45 pmb:791 smb:334 d:- ref:0 ;
in:78 out:75 type:P dur:2 cpbdur:2 q:19.08 aq:15.42 tex:175289 mv:11653 misc:234 imb:341 pmb:825 smb:4 d:- ref:0 w:6,63,2 ;
in:76 out:76 type:B dur:2 cpbdur:2 q:19.08 aq:16.01 tex:67011 mv:12021 misc:784 imb:57 pmb:928 smb:185 d:- ref:0 ;
in:75 out:77 type:b dur:2 cpbdur:2 q:19.07 aq:17.05 tex:7326 mv:2269 misc:997 imb:7 pmb:363 smb:800 d:- ref:0 ;
in:77 out:78 type:b dur:2 cpbdur:2 q:19.08 aq:18.12 tex:33915 mv:9063 misc:1054 imb:41 pmb:731 smb:398 d:- ref:0 ;
in:80 out:79 type:P dur:2 cpbdur:2 q:19.03 aq:14.49 tex:175786 mv:11356 misc:194 imb:242 pmb:926 smb:2 d:- ref:0 ;
in:79 out:80 type:b dur:2 cpbdur:2 q:19.06 aq:18.24 tex:37054 mv:8801 misc:993 imb:30 pmb:720 smb:420 d:- ref:0 ;
in:84 out:81 type:P dur:2 cpbdur:2 q:19.09 aq:14.84 tex:190480 mv:11735 misc:177 imb:391 pmb:778 smb:1 d:- ref:0 ;
in:82 out:82 type:B dur:2 cpbdur:2 q:19.06 aq:17.15 tex:63678 mv:14491 misc:391 imb:61 pmb:1071 smb:38 d:- ref:0 ;
in:81 out:83 type:b dur:2 cpbdur:2 q:19.05 aq:17.98 tex:5911 mv:2000 misc:1089 imb:4 pmb:359 smb:807 d:- ref:0 ;
in:83 out:84 type:b dur:2 cpbdur:2 q:19.08 aq:18.17 tex:34144 mv:9620 misc:1028 imb:27 pmb:816 smb:327 d:- ref:0 ;
in:87 out:85 type:P dur:2 cpbdur:2 q:19.05 aq:14.87 tex:167449 mv:11268 misc:195 imb:262 pmb:906 smb:2 d:- ref:0 ;
in:85 out:86 type:B dur:2 cpbdur:2 q:19.08 aq:16.25 tex:64161 mv:12972 misc:411 imb:84 pmb:1047 smb:39 d:- ref:0 ;
in:86 out:87 type:b dur:2 cpbdur:2 q:19.06 aq:16.96 tex:3301 mv:567 misc:772 imb:3 pmb:178 smb:989 d:- ref:0 ;
in:88 out:88 type:P dur:2 cpbdur:2 q:18.98 aq:14.55 tex:139849 mv:9369 misc:214 imb:169 pmb:997 smb:4 d:- ref:0 ;
in:91 out:89 type:P dur:2 cpbdur:2 q:19.05 aq:14.79 tex:193684 mv:10731 misc:177 imb:267 pmb:903 smb:0 d:- ref:0 ;
in:89 out:90 type:B dur:2 cpbdur:2 q:19.00 aq:18.28 tex:32379 mv:10287 misc:798 imb:73 pmb:928 smb:169 d:- ref:0 ;
in:90 out:91 type:b dur:2 cpbdur:2 q:19.02 aq:16.35 tex:2237 mv:934 misc:789 imb:0 pmb:205 smb:965 d:- ref:0 ;
in:93 out:92 type:P dur:2 cpbdur:2 q:18.92 aq:13.88 tex:201305 mv:10364 misc:203 imb:241 pmb:929 smb:0 d:- ref:0 ;
in:92 out:93 type:b dur:2 cpbdur:2 q:18.98 aq:18.45 tex:30310 mv:10015 misc:811 imb:32 pmb:960 smb:178 d:- ref:0 ;
in:97 out:94 type:P dur:2 cpbdur:2 q:19.11 aq:13.98 tex:209941 mv:9882 misc:209 imb:214 pmb:952 smb:4 d:- ref:0 ;
in:95 out:95 type:B dur:2 cpbdur:2 q:19.01 aq:16.49 tex:54409 mv:10726 misc:641 imb:42 pmb:1026 smb:102 d:- ref:0 ;
in:94 out:96 type:b dur:2 cpbdur:2 q:18.97 aq:18.46 tex:24788 mv:8470 misc:758 imb:18 pmb:993 smb:159 d:- ref:0 ;
in:96 out:97 type:b dur:2 cpbdur:2 q:19.06 aq:17.07 tex:5491 mv:2066 misc:1003 imb:2 pmb:379 smb:789 d:- ref:0 ;
in:100 out:98 type:P dur:2 cpbdur:2 q:19.18 aq:13.46 tex:193068 mv:8776 misc:188 imb:187 pmb:981 smb:2 d:- ref:0 ;
in:98 out:99 type:B dur:2 cpbdur:2 q:19.13 aq:17.94 tex:29451 mv:8939 misc:922 imb:27 pmb:935 smb:208 d:- ref:0 ;
in:99 out:100 type:b dur:2 cpbdur:2 q:19.15 aq:19.12 tex:12628 mv:5194 misc:1186 imb:19 pmb:542 smb:609 d:- ref:0 ;
in:104 out:101 type:P dur:2 cpbdur:2 q:19.17 aq:13.97 tex:160050 mv:8422 misc:240 imb:145 pmb:1015 smb:10 d:- ref:0 ;
in:102 out:102 type:B dur:2 cpbdur:2 q:19.18 aq:17.31 tex:25170 mv:7552 misc:1086 imb:31 pmb:716 smb:423 d:- ref:0 ;
in:101 out:103 type:b dur:2 cpbdur:2 q:19.18 aq:18.56 tex:4932 mv:2703 misc:1077 imb:7 pmb:403 smb:760 d:- ref:0 ;
in:103 out:104 type:b dur:2 cpbdur:2 q:19.18 aq:19.05 tex:14477 mv:5801 misc:1130 imb:30 pmb:581 smb:559 d:- ref:0 ;
in:108 out:105 type:P dur:2 cpbdur:2 q:19.27 aq:14.35 tex:137303 mv:7839 misc:282 imb:131 pmb:1024 smb:15 d:- ref:0 ;
in:106 out:106 type:B dur:2 cpbdur:2 q:19.22 aq:16.62 tex:35801 mv:7674 misc:981 imb:49 pmb:781 smb:340 d:- ref:0 ;
in:105 out:107 type:b dur:2 cpbdur:2 q:19.20 aq:18.88 tex:3232 mv:1453 misc:819 imb:5 pmb:224 smb:941 d:- ref:0 ;
in:107 out:108 type:b dur:2 cpbdur:2 q:19.25 aq:18.93 tex:13586 mv:4808 misc:1142 imb:28 pmb:514 smb:628 d:- ref:0 ;
in:112 out:109 type:P dur:2 cpbdur:2 q:19.13 aq:14.72 tex:116854 mv:7364 misc:318 imb:95 pmb:1047 smb:28 d:- ref:0 ;
in:110 out:110 type:B dur:2 cpbdur:2 q:19.20 aq:16.81 tex:37235 mv:7237 misc:872 imb:13 pmb:968 smb:189 d:- ref:0 ;
in:109 out:111 type:b dur:2 cpbdur:2 q:19.24 aq:18.99 tex:12527 mv:5560 misc:1201 imb:5 pmb:598 smb:567 d:- ref:0 ;
in:111 out:112 type:b dur:2 cpbdur:2 q:19.16 aq:17.57 tex:2980 mv:1360 misc:964 imb:0 pmb:306 smb:864 d:- ref:0 ;
in:116 out:113 type:P dur:2 cpbdur:2 q:18.95 aq:16.86 tex:56548 mv:6350 misc:678 imb:43 pmb:987 smb:140 d:- ref:0 ;
in:114 out:114 type:B dur:2 cpbdur:2 q:19.04 aq:17.56 tex:22913 mv:5928 misc:1079 imb:11 pmb:862 smb:297 d:- ref:0 ;
in:113 out:115 type:b dur:2 cpbdur:2 q:19.08 aq:18.92 tex:15668 mv:5211 misc:1193 imb:4 pmb:636 smb:530 d:- ref:0 ;
in:115 out:116 type:b dur:2 cpbdur:2 q:18.99 aq:18.09 tex:6103 mv:2896 misc:1169 imb:3 pmb:467 smb:700 d:- ref:0 ;
in:117 out:117 type:P dur:2 cpbdur:2 q:18.68 aq:18.14 tex:21940 mv:3432 misc:1076 imb:19 pmb:760 smb:391 d:- ref:0 ;
in:118 out:118 type:I dur:2 cpbdur:2 q:16.11 aq:8.47 tex:479179 mv:51136 misc:141 imb:1170 pmb:0 smb:0 d:- ref:;
in:122 out:119 type:P dur:2 cpbdur:2 q:19.23 aq:12.14 tex:76118 mv:4496 misc:778 imb:10 pmb:968 smb:192 d:- ref:0 ;
in:120 out:120 type:B dur:2 cpbdur:2 q:19.23 aq:18.25 tex:7543 mv:2066 misc:959 imb:0 pmb:323 smb:847 d:- ref:0 ;
in:119 out:121 type:b dur:2 cpbdur:2 q:19.23 aq:17.86 tex:16208 mv:2003 misc:1053 imb:1 pmb:856 smb:313 d:- ref:0 ;
in:121 out:122 type:b dur:2 cpbdur:2 q:19.23 aq:18.53 tex:3935 mv:1260 misc:821 imb:1 pmb:217 smb:952 d:- ref:0 ;
in:126 out:123 type:P dur:2 cpbdur:2 q:18.97 aq:12.14 tex:113718 mv:5532 misc:446 imb:12 pmb:1092 smb:66 d:- ref:0 ;
in:124 out:124 type:B dur:2 cpbdur:2 q:19.10 aq:16.74 tex:12338 mv:3005 misc:1137 imb:1 pmb:451 smb:718 d:- ref:0 ;
in:123 out:125 type:b dur:2 cpbdur:2 q:19.16 aq:18.48 tex:2859 mv:1289 misc:892 imb:0 pmb:235 smb:935 d:- ref:0 ;
in:125 out:126 type:b dur:2 cpbdur:2 q:19.04 aq:18.64 tex:3577 mv:1567 misc:928 imb:0 pmb:238 smb:932 d:- ref:0 ;
in:130 out:127 type:P dur:2 cpbdur:2 q:18.63 aq:12.05 tex:136853 mv:6183 misc:204 imb:15 pmb:1148 smb:7 d:- ref:0 ;
in:128 out:128 type:B dur:2 cpbdur:2 q:18.80 aq:15.69 tex:25360 mv:5401 misc:1023 imb:0 pmb:907 smb:263 d:- ref:0 ;
in:127 out:129 type:b dur:2 cpbdur:2 q:18.89 aq:18.00 tex:6803 mv:2699 misc:1170 imb:0 pmb:429 smb:741 d:- ref:0 ;
in:129 out:130 type:b dur:2 cpbdur:2 q:18.71 aq:17.63 tex:2447 mv:783 misc:874 imb:0 pmb:198 smb:972 d:- ref:0 ;
in:134 out:131 type:P dur:2 cpbdur:2 q:18.46 aq:12.22 tex:149526 mv:6625 misc:233 imb:49 pmb:1111 smb:10 d:- ref:0 ;
in:132 out:132 type:B dur:2 cpbdur:2 q:18.54 aq:15.83 tex:28469 mv:7090 misc:889 imb:7 pmb:986 smb:177 d:- ref:0 ;
in:131 out:133 type:b dur:2 cpbdur:2 q:18.59 aq:17.62 tex:8569 mv:2973 misc:1082 imb:1 pmb:429 smb:740 d:- ref:0 ;
in:133 out:134 type:b dur:2 cpbdur:2 q:18.50 aq:17.50 tex:4539 mv:1339 misc:1034 imb:1 pmb:309 smb:860 d:- ref:0 ;
in:138 out:135 type:P dur:2 cpbdur:2 q:18.07 aq:12.26 tex:178073 mv:7340 misc:179 imb:53 pmb:1115 smb:2 d:- ref:0 ;
in:136 out:136 type:B dur:2 cpbdur:2 q:18.26 aq:15.33 tex:38765 mv:7435 misc:688 imb:7 pmb:1063 smb:100 d:- ref:0 ;
in:135 out:137 type:b dur:2 cpbdur:2 q:18.36 aq:17.15 tex:12523 mv:3583 misc:1190 imb:4 pmb:532 smb:634 d:- ref:0 ;
in:137 out:138 type:b dur:2 cpbdur:2 q:18.17 aq:16.98 tex:10510 mv:3009 misc:1193 imb:0 pmb:488 smb:682 d:- ref:0 ;
in:142 out:139 type:P dur:2 cpbdur:2 q:17.76 aq:13.17 tex:142370 mv:6852 misc:314 imb:23 pmb:1122 smb:25 d:- ref:0 ;
in:140 out:140 type:B dur:2 cpbdur:2 q:17.91 aq:15.20 tex:32123 mv:5032 misc:1093 imb:2 pmb:824 smb:344 d:- ref:0 ;
in:139 out:141 type:b dur:2 cpbdur:2 q:17.99 aq:16.40 tex:5728 mv:2284 misc:1100 imb:1 pmb:362 smb:807 d:- ref:0 ;
in:141 out:142 type:b dur:2 cpbdur:2 q:17.84 aq:16.79 tex:17255 mv:4060 misc:1245 imb:1 pmb:644 smb:525 d:- ref:0 ;
in:146 out:143 type:P dur:2 cpbdur:2 q:17.59 aq:12.22 tex:302769 mv:10972 misc:219 imb:370 pmb:794 smb:6 d:- ref:0 ;
in:144 out:144 type:B dur:2 cpbdur:2 q:17.67 aq:14.65 tex:80970 mv:10350 misc:576 imb:30 pmb:1030 smb:110 d:- ref:0 ;
in:143 out:145 type:b dur:2 cpbdur:2 q:17.71 aq:16.38 tex:11847 mv:3042 misc:1159 imb:1 pmb:536 smb:633 d:- ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:17.63 aq:16.53 tex:40249 mv:8612 misc:907 imb:15 pmb:888 smb:267 d:- ref:0 ;
in:150 out:147 type:P dur:2 cpbdur:2 q:17.62 aq:12.79 tex:185373 mv:9525 misc:270 imb:65 pmb:1088 smb:17 d:- ref:0 ;
in:148 out:148 type:B dur:2 cpbdur:2 q:17.61 aq:14.34 tex:63473 mv:9565 misc:682 imb:11 pmb:1027 smb:132 d:- ref:0 ;
in:147 out:149 type:b dur:2 cpbdur:2 q:17.60 aq:16.95 tex:29685 mv:7507 misc:992 imb:0 pmb:831 smb:339 d:- ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:17.62 aq:16.41 tex:9506 mv:2792 misc:1102 imb:0 pmb:469 smb:701 d:- ref:0 ;
in:154 out:151 type:P dur:2 cpbdur:2 q:17.61 aq:13.22 tex:170617 mv:10115 misc:196 imb:231 pmb:937 smb:2 d:- ref:0 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:17.62 aq:14.91 tex:60109 mv:12151 misc:460 imb:76 pmb:1039 smb:55 d:- ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:17.62 aq:16.23 tex:31737 mv:7850 misc:1037 imb:22 pmb:822 smb:326 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:17.61 aq:15.99 tex:17484 mv:4868 misc:1160 imb:9 pmb:681 smb:480 d:- ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:17.44 aq:13.14 tex:312861 mv:10376 misc:203 imb:760 pmb:408 smb:2 d:- ref:0 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:17.52 aq:14.77 tex:86806 mv:14320 misc:338 imb:75 pmb:1068 smb:27 d:- ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:17.56 aq:16.05 tex:41851 mv:8810 misc:867 imb:48 pmb:860 smb:262 d:- ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:17.48 aq:16.12 tex:28898 mv:6444 misc:1074 imb:16 pmb:771 smb:383 d:- ref:0 ;
in:160 out:159 type:P dur:2 cpbdur:2 q:17.58 aq:15.99 tex:45924 mv:6462 misc:790 imb:35 pmb:962 smb:173 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:17.51 aq:15.92 tex:1969 mv:687 misc:832 imb:0 pmb:190 smb:980 d:- ref:0 ;
