#options: 720x1280 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=5271 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:0 out:0 type:I dur:2 cpbdur:2 q:21.58 aq:18.14 tex:1748845 mv:165109 misc:238 imb:3600 pmb:0 smb:0 d:- ref:;
in:113 out:114 type:b dur:2 cpbdur:2 q:28.62 aq:29.27 tex:60604 mv:35591 misc:3037 imb:298 pmb:2202 smb:1100 d:- ref:0 ;
in:116 out:115 type:P dur:2 cpbdur:2 q:28.77 aq:26.30 tex:179812 mv:29220 misc:1600 imb:790 pmb:2464 smb:346 d:- ref:0 ;
in:115 out:116 type:b dur:2 cpbdur:2 q:28.71 aq:26.78 tex:440 mv:88 misc:400 imb:0 pmb:29 smb:3571 d:- ref:0 ;
in:118 out:117 type:P dur:2 cpbdur:2 q:28.82 aq:27.41 tex:216872 mv:32931 misc:1357 imb:1011 pmb:2317 smb:272 d:- ref:0 ;
in:117 out:118 type:b dur:2 cpbdur:2 q:28.79 aq:29.59 tex:54702 mv:34006 misc:3116 imb:323 pmb:2162 smb:1115 d:- ref:0 ;
in:119 out:119 type:P dur:2 cpbdur:2 q:28.66 aq:26.47 tex:210653 mv:32754 misc:1201 imb:963 pmb:2439 smb:198 d:- ref:0 ;
in:121 out:120 type:P dur:2 cpbdur:2 q:28.75 aq:26.62 tex:229215 mv:34652 misc:1133 imb:1040 pmb:2383 smb:177 d:- ref:0 ;
in:120 out:121 type:b dur:2 cpbdur:2 q:28.70 aq:27.64 tex:949 mv:220 misc:607 imb:1 pmb:64 smb:3535 d:- ref:0 ;
in:122 out:122 type:P dur:2 cpbdur:2 q:28.70 aq:26.76 tex:159404 mv:31359 misc:1437 imb:850 pmb:2491 smb:259 d:- ref:0 ;
in:123 out:123 type:P dur:2 cpbdur:2 q:28.67 aq:27.57 tex:185733 mv:33287 misc:1292 imb:968 pmb:2416 smb:216 d:- ref:0 ;
in:124 out:124 type:P dur:2 cpbdur:2 q:28.76 aq:27.81 tex:162560 mv:32989 misc:1371 imb:1054 pmb:2290 smb:256 d:- ref:0 ;
in:127 out:125 type:P dur:2 cpbdur:2 q:28.75 aq:27.60 tex:273916 mv:35527 misc:581 imb:2221 pmb:1343 smb:36 d:- ref:0 ;
in:125 out:126 type:B dur:2 cpbdur:2 q:28.76 aq:26.70 tex:171663 mv:52524 misc:1381 imb:735 pmb:2646 smb:219 d:- ref:0 ;
in:126 out:127 type:b dur:2 cpbdur:2 q:28.75 aq:23.32 tex:295 mv:88 misc:369 imb:0 pmb:23 smb:3577 d:- ref:0 ;
in:129 out:128 type:P dur:2 cpbdur:2 q:28.69 aq:26.90 tex:272504 mv:34575 misc:449 imb:2644 pmb:942 smb:14 d:- ref:0 ;
in:128 out:129 type:b dur:2 cpbdur:2 q:28.72 aq:28.26 tex:163142 mv:53707 misc:1223 imb:1029 pmb:2390 smb:181 d:- ref:0 ;
in:132 out:130 type:P dur:2 cpbdur:2 q:28.71 aq:27.00 tex:297091 mv:35934 misc:375 imb:2588 pmb:1008 smb:4 d:- ref:0 ;
in:130 out:131 type:B dur:2 cpbdur:2 q:28.69 aq:25.60 tex:186105 mv:53336 misc:1079 imb:1188 pmb:2261 smb:151 d:- ref:0 ;
in:131 out:132 type:b dur:2 cpbdur:2 q:28.70 aq:26.42 tex:545 mv:333 misc:634 imb:1 pmb:67 smb:3532 d:- ref:0 ;
in:133 out:133 type:P dur:2 cpbdur:2 q:28.60 aq:26.95 tex:242512 mv:38893 misc:707 imb:1675 pmb:1841 smb:84 d:- ref:0 ;
in:134 out:134 type:P dur:2 cpbdur:2 q:28.67 aq:26.32 tex:198584 mv:37246 misc:850 imb:1655 pmb:1807 smb:138 d:- ref:0 ;
in:136 out:135 type:P dur:2 cpbdur:2 q:28.74 aq:26.30 tex:225900 mv:38285 misc:799 imb:1703 pmb:1778 smb:119 d:- ref:0 ;
in:135 out:136 type:b dur:2 cpbdur:2 q:28.70 aq:26.72 tex:1831 mv:261 misc:972 imb:7 pmb:130 smb:3463 d:- ref:0 ;
in:137 out:137 type:P dur:2 cpbdur:2 q:28.64 aq:26.11 tex:143484 mv:34989 misc:1207 imb:1324 pmb:1985 smb:291 d:- ref:0 ;
in:139 out:138 type:P dur:2 cpbdur:2 q:28.66 aq:26.15 tex:247313 mv:36109 misc:594 imb:2206 pmb:1328 smb:66 d:- ref:0 ;
in:138 out:139 type:b dur:2 cpbdur:2 q:28.65 aq:27.20 tex:113800 mv:48671 misc:1705 imb:856 pmb:2359 smb:385 d:- ref:0 ;
in:141 out:140 type:P dur:2 cpbdur:2 q:28.73 aq:26.34 tex:219827 mv:36136 misc:733 imb:1940 pmb:1547 smb:113 d:- ref:0 ;
in:140 out:141 type:b dur:2 cpbdur:2 q:28.69 aq:25.97 tex:1903 mv:871 misc:1114 imb:17 pmb:186 smb:3397 d:- ref:0 ;
in:142 out:142 type:P dur:2 cpbdur:2 q:28.70 aq:26.20 tex:149260 mv:32583 misc:1213 imb:1602 pmb:1750 smb:248 d:- ref:0 ;
in:143 out:143 type:P dur:2 cpbdur:2 q:28.76 aq:25.68 tex:179726 mv:33304 misc:754 imb:2007 pmb:1500 smb:93 d:- ref:0 ;
in:144 out:144 type:P dur:2 cpbdur:2 q:28.84 aq:25.64 tex:145663 mv:32295 misc:898 imb:1918 pmb:1529 smb:153 d:- ref:0 ;
in:146 out:145 type:P dur:2 cpbdur:2 q:28.92 aq:25.76 tex:180251 mv:32164 misc:889 imb:2145 pmb:1308 smb:147 d:- ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:28.88 aq:26.03 tex:1229 mv:293 misc:742 imb:6 pmb:84 smb:3510 d:- ref:0 ;
in:147 out:147 type:P dur:2 cpbdur:2 q:28.90 aq:26.42 tex:148781 mv:32413 misc:878 imb:2001 pmb:1479 smb:120 d:- ref:0 ;
in:148 out:148 type:P dur:2 cpbdur:2 q:28.94 aq:26.97 tex:195764 mv:34982 misc:590 imb:2053 pmb:1499 smb:48 d:- ref:0 ;
in:149 out:149 type:P dur:2 cpbdur:2 q:28.99 aq:26.86 tex:165172 mv:33886 misc:782 imb:1957 pmb:1545 smb:98 d:- ref:0 ;
in:151 out:150 type:P dur:2 cpbdur:2 q:29.03 aq:26.15 tex:208600 mv:33251 misc:605 imb:2251 pmb:1281 smb:68 d:- ref:0 ;
in:150 out:151 type:b dur:2 cpbdur:2 q:29.01 aq:27.51 tex:960 mv:104 misc:608 imb:3 pmb:58 smb:3539 d:- ref:0 ;
in:152 out:152 type:P dur:2 cpbdur:2 q:28.93 aq:26.09 tex:136672 mv:31658 misc:1006 imb:1811 pmb:1637 smb:152 d:- ref:0 ;
in:153 out:153 type:P dur:2 cpbdur:2 q:28.97 aq:25.88 tex:194490 mv:32211 misc:867 imb:1987 pmb:1483 smb:130 d:- ref:0 ;
in:154 out:154 type:P dur:2 cpbdur:2 q:29.01 aq:25.78 tex:150630 mv:31621 misc:1309 imb:1581 pmb:1740 smb:279 d:- ref:0 ;
in:156 out:155 type:P dur:2 cpbdur:2 q:29.04 aq:25.75 tex:196811 mv:33852 misc:1017 imb:1768 pmb:1657 smb:175 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:29.02 aq:26.20 tex:1106 mv:852 misc:698 imb:13 pmb:117 smb:3470 d:- ref:0 ;
in:157 out:157 type:P dur:2 cpbdur:2 q:28.95 aq:25.94 tex:136779 mv:29934 misc:1711 imb:1245 pmb:1894 smb:461 d:- ref:0 ;
